Date,Price,Chg,Av_Sev,Av_OneFrty,SevOverFortyFlag,Av_Six,Av_TwenOne,SixOverTwenOneFlag,DM_P,DM_N,ATR,ADX
Jun 26-2014,23159.1,-1.41,23328.778894697778,20679.34615271836,True,16006.354498531224,23317.824657754176,False,-263.0,419.04999999999933,605.4300000000003,885.5144375033526
Jun 27-2014,23176.3,0.07,23313.838047676592,20714.763937786185,True,16011.268784245507,23304.958779776523,False,-137.0,-123.54999999999927,591.5333333333335,746.350321681279
Jun 30-2014,23611.6,1.88,23313.596560627884,20755.85381100908,True,16135.640212816936,23332.83525434229,False,120.0,-89.09999999999854,588.6933333333337,1138.752450234936
Jul 01-2014,23649.75,0.16,23341.762430276318,20796.901983902568,True,16146.540212816935,23361.645685765718,False,105.0,-300.40000000000146,577.5800000000003,1140.4624294698256
Jul 02-2014,23866.05,0.91,23375.85425799767,20840.435998315297,True,16208.340212816936,23407.50062342338,False,259.5,-158.84999999999854,539.6900000000004,1146.703802782102
Jul 03-2014,23732.4,-0.56,23416.652718538215,20881.45676429664,True,16170.154498531223,23437.036930384893,False,14.5,108.84999999999854,547.6633333333336,1108.778503048577
Jul 04-2014,23742.45,0.04,23445.640115444483,20922.038228632857,True,16173.025927102652,23464.80175489536,False,-79.0,-22.599999999998545,515.546666666667,1064.9121411323404
Jul 07-2014,23620.85,-0.51,23469.19748010957,20960.319246666437,True,16138.283069959794,23478.987958995778,False,-110.04999999999927,32.599999999998545,472.80666666666707,1029.1383861110035
Jul 08-2014,22957.75,-2.81,23464.305199587452,20988.65159777755,True,15948.825927102649,23431.60268999616,False,-109.95000000000073,774.0,488.52000000000044,1030.4997965218913
Jul 09-2014,22833.6,-0.54,23414.75754379908,21014.821078660138,True,15913.354498531224,23377.238809087416,False,-500.0,114.95000000000073,495.91666666666714,1046.4899278305102
Jul 10-2014,22445.05,-1.7,23350.979969394808,21035.1080137146,True,15802.340212816936,23292.49437189765,False,-117.20000000000073,601.0499999999993,531.4400000000004,794.5481193199485
Jul 11-2014,21617.1,-3.69,23245.300164238564,21043.363219193827,True,15565.783069959794,23140.185792634227,False,-472.79999999999933,689.9500000000007,592.106666666667,614.9632853017872
Jul 14-2014,21513.9,-0.48,23094.37492523608,21050.03749977264,True,15536.297355674082,22992.34162966748,False,-761.0,359.04999999999933,622.1100000000004,713.7194514679637
Jul 15-2014,21906.75,1.83,22961.761583761352,21062.18945013047,True,15648.540212816935,22893.651481515888,False,89.0,-609.0,617.5100000000003,636.9036440261737
Jul 16-2014,22821.3,4.17,22891.613411614035,21087.14137282365,True,15909.840212816936,22887.074074105352,False,936.1500000000017,-15.0,667.8533333333338,623.0141159414462
Jul 17-2014,23288.55,2.05,22898.38325511647,21118.367027109845,True,16043.340212816936,22923.571885550322,False,425.9499999999971,-1075.0,664.5233333333338,235.08238739595086
Jul 18-2014,23311.65,0.1,22934.503663422143,21149.477423888427,True,16049.94021281694,22958.851714136654,False,124.8500000000022,-180.0,674.8866666666671,291.2028467176784
Jul 21-2014,23211.85,-0.43,22965.978426414502,21178.73093560632,True,16021.425927102651,22981.85155830605,False,74.04999999999927,-250.04999999999927,671.456666666667,292.6064540809237
Jul 22-2014,22992.05,-0.95,22982.13883835377,21204.451773399134,True,15958.625927102652,22982.778689369137,False,-150.0,225.04999999999927,686.0566666666671,316.9287810236635
Jul 23-2014,24332.3,5.83,23020.79337417564,21248.81841491121,True,16341.554498531223,23105.462444881032,False,1369.6500000000015,455.0,815.5900000000004,317.27516254152613
Jul 24-2014,23858.1,-1.95,23126.66350277171,21285.829501224518,True,16206.068784245508,23173.884040800942,False,-88.0,-1251.2000000000007,847.6200000000005,316.21338391597806
Jul 25-2014,23719.7,-0.58,23189.259138243167,21320.35248702276,True,16166.525927102652,23223.5036734554,False,-591.6500000000016,364.60000000000224,871.2866666666671,417.5165323236501
Jul 28-2014,23594.45,-0.53,23233.952865752428,21352.60918933449,True,16130.740212816938,23257.226066777635,False,-99.0,-163.40000000000146,882.6233333333337,396.2138471345603
Jul 30-2014,23584.65,-0.04,23266.44927616418,21384.269342677257,True,16127.94021281694,23286.99187888876,False,-241.0,188.0,846.1566666666671,386.0071979217616
Jul 31-2014,23337.2,-1.05,23288.406192159502,21411.970486752758,True,16057.240212816938,23291.55625353524,False,-74.0,56.25,834.176666666667,384.27311252664094
Aug 01-2014,23324.15,-0.06,23292.474387238468,21439.093600415843,True,16053.511641388366,23294.51932139567,False,275.0,255.79999999999927,825.326666666667,292.5953003515343
Aug 04-2014,23694.55,1.59,23305.78779121551,21471.085889771646,True,16159.340212816936,23330.885746723336,False,-200.0,-280.1499999999978,769.9900000000004,289.69258139391275
Aug 05-2014,23788.4,0.4,23343.773472167748,21503.955593462826,True,16186.154498531223,23372.47795156667,False,149.0,-219.90000000000146,736.7233333333337,341.9977981309026
Aug 06-2014,23524.25,-1.11,23376.753220536622,21532.612251711584,True,16110.683069959796,23386.275410515158,False,-30.04999999999927,70.0,740.7866666666671,488.0599688353863
Aug 07-2014,23585.05,0.26,23391.874694726,21561.724843885884,True,16128.054498531223,23404.34582774105,False,-183.95000000000076,79.95000000000073,676.506666666667,434.9890346938439
Aug 08-2014,23434.35,-0.64,23405.191015692006,21588.28690283785,True,16084.997355674082,23407.07347976459,False,64.84999999999854,-9.950000000000726,659.1566666666671,484.445979019793
Aug 11-2014,23360.2,-0.32,23405.75310005291,21613.420421946532,True,16063.811641388364,23402.812254331442,False,48.10000000000218,122.0,656.8233333333337,463.7904115954514
Aug 12-2014,23399.85,0.17,23402.728810547454,21638.759848585592,True,16075.140212816936,23402.54295848313,False,-198.95000000000076,-98.0,646.426666666667,462.4158217695728
Aug 13-2014,23329.65,-0.3,23400.48963570896,21662.74410605246,True,16055.083069959795,23395.916325893755,False,-31.20000000000073,61.0,633.0133333333337,469.85068134168216
Aug 14-2014,23364.95,0.15,23395.04403502351,21686.888870505623,True,16065.16878424551,23393.101205357958,False,-97.79999999999927,15.0,492.43666666666684,363.7188742300248
Aug 18-2014,24097.95,3.14,23412.95610098168,21721.08831915093,True,16274.59735567408,23457.17836850724,False,680.0,-15.049999999999272,485.4700000000002,362.5717646093535
Aug 19-2014,24315.55,0.9,23481.357851084496,21757.889194056595,True,16336.768784245507,23535.212153188397,False,294.0,-540.1000000000022,477.23333333333335,385.5762200960061
Aug 20-2014,24163.8,-0.62,23552.918853098585,21792.01558846714,True,16293.411641388368,23592.356502898543,False,-145.0,-204.89999999999782,463.16333333333336,369.279752771584
Aug 21-2014,24214.85,0.21,23609.891530985908,21826.3820340208,True,16307.997355674082,23648.94682081685,False,46.0,-4.9500000000007285,455.3633333333334,688.2347341576366
Aug 22-2014,24325.15,0.46,23667.994797695254,21861.825551268732,True,16339.511641388366,23710.41983710623,False,55.0,-174.25,440.79666666666674,707.1786331002467
Aug 25-2014,24112.9,-0.87,23721.757306483527,21893.75568529329,True,16278.868784245511,23747.008942823846,False,-20.049999999999272,134.25,398.4566666666668,672.9469901161655
Aug 26-2014,24047.3,-0.27,23755.46784584289,21924.30241316147,True,16260.125927102652,23774.308129839857,False,-168.0,165.0,387.9266666666668,529.6570297638489
Aug 27-2014,24255.4,0.87,23787.860013506343,21957.367627159183,True,16319.583069959795,23818.043754399867,False,108.04999999999927,-102.04999999999927,382.5233333333335,653.5073153963905
Aug 28-2014,24030.95,-0.93,23824.041113430863,21986.780143086,True,16255.454498531222,23837.39886763624,False,-50.0,48.89999999999782,374.3833333333333,634.2831941771477
Sep 01-2014,25264.15,5.13,23877.589040378884,22033.267658786903,True,16607.797355674084,23967.10351603295,False,1029.0,-126.84999999999854,433.31999999999994,635.182501300784
Sep 02-2014,25607.15,1.36,24013.302008539064,22083.961025328936,True,16705.797355674084,24116.198650939044,False,551.0,-1121.0,450.5966666666667,686.7753920964636
Sep 03-2014,25605.5,-0.01,24158.15080161681,22133.91193277108,True,16705.325927102647,24251.589682671856,False,-52.15000000000146,49.95000000000073,456.3866666666666,970.0612507148347
Sep 04-2014,26721.15,4.36,24321.154762033213,22198.97913939844,True,17024.083069959794,24476.095166065323,False,1306.5500000000031,-174.0,557.4766666666668,982.5629239625215
Sep 05-2014,27159.7,1.64,24551.689668429684,22269.343974300587,True,17149.383069959797,24720.059241877567,False,456.59999999999854,-1199.9500000000007,607.0233333333334,1063.8666170136473
Sep 08-2014,29580.7,8.91,24856.978699852847,22373.05115197008,True,17841.097355674083,25161.93567443415,False,3538.0,-634.7000000000007,855.6433333333334,1050.7418219446033
Sep 09-2014,29907.6,1.11,25295.61635966136,22479.924185275475,True,17934.49735567408,25593.359704031045,False,-799.0999999999984,-2465.2999999999993,842.3066666666668,1058.9537153798276
Sep 10-2014,31058.8,3.85,25747.31576870623,22601.610367044614,True,18263.411641388368,26090.21791275549,False,1213.9499999999969,-76.0,921.2400000000001,756.9242886245358
Sep 11-2014,31260.4,0.65,26235.856844790553,22724.430078150366,True,18321.01164138837,26560.23446614136,False,186.15000000000146,-1309.0,948.6433333333334,785.0867005300101
Sep 12-2014,31184.9,-0.24,26690.506734700757,22844.43674370852,True,18299.440212816942,26980.658605583052,False,74.90000000000146,9.0,978.9033333333335,917.9953792546294
Sep 15-2014,31426.75,0.78,27105.90061669339,22966.17168351407,True,18368.540212816937,27384.848732348222,False,74.94999999999709,-9.049999999999274,1021.5066666666668,1026.4865859904987
Sep 16-2014,30292.0,-3.61,27466.7403173525,23070.08414190394,True,18044.32592710265,27649.135211225654,False,248.85000000000218,860.0499999999993,1130.4233333333334,912.5753158077579
Sep 17-2014,31307.0,3.35,27752.173655979863,23186.91982783438,True,18334.32592710265,27981.668373841505,False,-658.7000000000007,137.0,1204.76,9875.767037905684
Sep 18-2014,31523.7,0.69,28081.443912606534,23305.172028858004,True,18396.240212816934,28303.671248946826,False,299.75,-992.0,1232.5466666666666,9971.145961964505
Sep 19-2014,31748.5,0.71,28400.70867855396,23424.935546179164,True,18460.46878424551,28616.837499042562,False,380.29999999999933,-445.0,1256.0933333333335,10453.086630738433
Sep 22-2014,31601.25,-0.46,28700.90545681601,23540.91163772272,True,18418.39735567408,28888.14772640233,False,-170.04999999999927,113.0,1215.6933333333334,10274.880419838266
Sep 23-2014,30977.15,-1.97,28946.992860869872,23646.390196052896,True,18240.083069959794,29078.05702400212,False,-100.0,437.0,1235.76,10328.691167926801
Sep 24-2014,31340.6,1.17,29141.79062895981,23755.527923768455,True,18343.925927102653,29283.74274909284,False,-379.95000000000067,199.0,1243.91,10493.288220022916
Sep 25-2014,30963.3,-1.2,29331.054220949376,23857.765825558974,True,18236.12592710265,29436.429771902578,False,137.95000000000073,-149.0,1175.82,10547.498078496226
Sep 26-2014,30745.7,-0.7,29473.31062339828,23955.467019522686,True,18173.954498531224,29555.45433809325,False,-208.0,1002.0,1210.22,10546.308635795203
Sep 29-2014,31036.05,0.94,29597.161258146967,24055.90082066421,True,18256.911641388368,29690.053943721137,False,-210.0,-860.25,979.7166666666667,10523.282503611832
Sep 30-2014,32681.95,5.3,29774.332705869838,24178.256128172514,True,18727.168784245507,29962.044494291942,False,1690.0,-160.29999999999927,1068.82,10476.035357911165
Oct 01-2014,31674.25,-3.08,30010.275635297803,24284.58228238283,True,18439.254498531223,30117.6995402654,False,20.05000000000291,-681.4500000000007,1037.966666666667,10339.972374421859
Oct 07-2014,31853.3,0.57,30166.589694060738,24391.93998050506,True,18490.411641388368,30275.48140024127,False,-615.0500000000029,50.34999999999855,1044.3233333333335,10218.828626824048
Oct 08-2014,32090.35,0.74,30326.604459389408,24501.137285746117,True,18558.140212816936,30440.46945476479,False,-3.0,-156.34999999999854,1034.4633333333334,10218.389583812741
Oct 09-2014,31977.45,-0.35,30483.764681391138,24607.184274600786,True,18525.8830699598,30580.194958877084,False,115.84999999999854,-279.04999999999933,1009.33,1238.3694099614981
Oct 10-2014,31675.85,-0.94,30611.058481162243,24707.449036663187,True,18439.711641388363,30679.799962615532,False,-49.84999999999855,349.04999999999933,930.2166666666667,1141.7491681432102
Oct 13-2014,31662.9,-0.04,30707.492921415087,24806.10791557576,True,18436.01164138837,30769.172693286844,False,-488.04999999999933,52.79999999999927,856.8666666666667,610.4291300481095
Oct 14-2014,31217.45,-1.41,30781.800223053415,24897.048938049862,True,18308.740212816934,30809.925175715318,False,140.04999999999927,522.1000000000022,873.8100000000001,491.00386868242947
Oct 16-2014,30482.9,-2.35,30800.713198934598,24976.2808680066,True,18098.86878424551,30780.19561428665,False,-425.0,878.3499999999984,925.2900000000002,440.3611940926201
Oct 17-2014,30323.2,-0.52,30767.32249839125,25052.12369257388,True,18053.240212816934,30738.6505584424,False,-675.0,19.75,936.8900000000001,212.06282756730695
Oct 20-2014,30240.05,-0.27,30724.605472289102,25125.71129977142,True,18029.483069959795,30693.323234947642,False,33.0,-22.0,926.7566666666668,225.3907157629346
Oct 21-2014,30634.15,1.3,30691.65638325897,25203.84518204417,True,18142.083069959794,30687.943849952404,False,27.0,-87.0,924.6866666666668,242.67269496705765
Oct 22-2014,30747.8,0.37,30689.629938686143,25282.48283903645,True,18174.554498531223,30693.38531813855,False,-60.0,-411.95000000000067,891.8900000000001,237.5756544494851
Oct 23-2014,30887.75,0.46,30698.86037959944,25361.99017465295,True,18214.540212816937,30711.054834671406,False,88.0,-166.14999999999782,800.9500000000003,231.06591894856305
Oct 27-2014,30742.5,-0.47,30711.940613976436,25438.30946295574,True,18173.040212816937,30713.913486064917,False,12.0,190.09999999999852,794.8333333333336,227.33896770670603
Oct 28-2014,31067.25,1.06,30723.866627302523,25518.152591140766,True,18265.82592710265,30746.03498733174,False,239.90000000000146,-64.0,698.4633333333336,232.582139622293
Oct 29-2014,31071.45,0.01,30755.2016074069,25596.922767152955,True,18267.025927102648,30775.618170301583,False,18.09999999999855,-248.20000000000076,630.8466666666667,219.81343914019527
Oct 30-2014,30897.2,-0.56,30779.043010574776,25672.104004498306,True,18217.240212816934,30786.671063910526,False,40.0,147.20000000000073,613.3566666666668,290.49408652459584
Oct 31-2014,31315.65,1.35,30801.571879011637,25752.15430230684,True,18336.797355674084,30834.760058100477,False,476.0,-177.0,626.4233333333335,281.8809670704237
Nov 03-2014,31828.25,1.64,30862.745690266664,25838.340056884044,True,18483.254498531223,30925.077325545888,False,255.95000000000076,-368.04999999999933,642.896666666667,705.1314983216233
Nov 05-2014,32428.8,1.89,30967.43571074178,25931.82175820484,True,18654.84021281694,31061.779386859896,False,690.0499999999993,-234.95000000000076,669.7633333333337,714.1692929281984
Nov 07-2014,32336.3,-0.29,31097.68137596244,26022.665421209025,True,18628.411641388368,31177.64489714536,False,-53.0,-546.0,685.7133333333336,711.8246710265234
Nov 10-2014,32380.85,0.14,31211.53799863422,26112.852436511024,True,18641.140212816936,31287.027179223052,False,74.0,-102.20000000000073,655.6400000000001,721.6312605926981
Nov 11-2014,32634.55,0.78,31324.985568540713,26205.358784929307,True,18713.62592710265,31409.52925383913,False,-41.0,-41.79999999999927,589.8233333333335,658.9177902369037
Nov 12-2014,32286.1,-1.07,31434.22138753381,26291.610433370024,True,18614.068784245508,31489.217503490116,False,690.0,99.65000000000146,620.3333333333336,645.8877041953235
Nov 13-2014,32244.75,-0.13,31510.500109025612,26376.05212935059,True,18602.254498531223,31557.9022759001,False,-890.0,94.84999999999854,597.1000000000003,649.557080955443
Nov 14-2014,32355.25,0.34,31580.36277517052,26460.863446664767,True,18633.82592710265,31630.388432636464,False,106.40000000000146,-165.15000000000146,573.9500000000003,704.2748621525557
Nov 17-2014,32621.2,0.82,31658.298617632616,26548.24410699576,True,18709.81164138837,31720.462211487684,False,163.59999999999854,5.650000000001455,593.546666666667,729.5699061600795
Nov 18-2014,32618.0,-0.01,31745.744966093676,26634.339935265332,True,18708.89735567408,31802.0565558979,False,630.0,-230.0,645.0200000000002,746.2887616721798
Nov 19-2014,32095.8,-1.6,31810.331019112047,26711.807453914047,True,18559.69735567408,31828.76050536173,False,-350.1999999999971,774.0,711.2733333333338,741.1921713794395
Nov 20-2014,32044.9,-0.16,31834.84894183041,26787.45415669541,True,18545.154498531218,31848.409550328837,False,-749.8000000000029,-34.04999999999927,713.5433333333336,651.4428844448846
Nov 21-2014,31676.05,-1.15,31843.55435172803,26856.795941706816,True,18439.76878424551,31832.74050029895,False,-250.0,100.04999999999927,721.1566666666671,672.7587872434698
Nov 24-2014,31921.7,0.78,31835.246401698976,26928.638552462748,True,18509.954498531224,31840.827727544496,False,172.04999999999927,-100.09999999999854,721.0866666666672,352.45233598281396
Nov 25-2014,31714.25,-0.65,31837.26215775451,26996.519565903,True,18450.683069959792,31829.320661404086,False,-43.14999999999782,180.09999999999852,710.2133333333338,366.08236902647405
Nov 26-2014,32989.7,4.02,31862.007403336367,27081.52921745047,True,18815.097355674083,31934.80969218553,False,1201.0499999999956,-205.0,773.2166666666669,360.9433891653232
Nov 27-2014,33151.2,0.49,31969.074207898615,27167.62383847954,True,18861.24021281693,32045.39062925957,False,295.05000000000285,-1155.0,748.5500000000003,347.03152227751514
Nov 28-2014,33543.7,1.18,32087.596527026915,27258.06463509685,True,18973.3830699598,32181.600572054154,False,305.0,-320.05000000000285,762.8133333333334,466.5259983886823
Dec 01-2014,33532.75,-0.03,32219.66111932024,27347.06726438626,True,18970.254498531223,32304.43233823105,False,-130.0500000000029,-269.9499999999971,752.2899999999998,466.1384114427881
Dec 02-2014,34281.45,2.23,32360.122976590737,27445.42730318929,True,19184.168784245507,32484.16121657368,False,550.0500000000029,20.0,785.2899999999998,477.3945598353677
Dec 03-2014,37496.0,9.38,32625.339773853302,27587.988618037667,True,20102.611641388365,32939.78292415789,False,3297.0,-775.0999999999984,933.7733333333332,431.1392143639671
Dec 04-2014,37615.25,0.32,33071.48622206893,27730.21927593784,True,20136.683069959792,33364.82538559809,False,1802.0,-3025.099999999999,1053.7266666666667,573.1949579212859
Dec 05-2014,38051.9,1.16,33496.85565642631,27876.626094718864,True,20261.440212816942,33790.923077816435,False,-875.9499999999971,-468.8500000000058,1087.9433333333334,578.8730318353968
Dec 08-2014,37831.65,-0.58,33904.74637139908,28017.83210755973,True,20198.51164138837,34158.26188892403,False,16.94999999999709,319.05000000000285,1133.2766666666669,625.9175994548991
Dec 09-2014,37073.25,-2.0,34240.3742300811,28146.27775142413,True,19981.82592710265,34423.260808112755,False,-460.0,982.0,1186.7433333333333,643.2843722568748
Dec 10-2014,37224.2,0.41,34502.160503658866,28275.042606013863,True,20024.954498531224,34677.89164373887,False,-612.0,-380.25,1145.8066666666666,642.6003767995788
Dec 11-2014,37674.8,1.21,34762.31159743637,28408.372498127133,True,20153.69735567408,34950.337857944425,False,456.9499999999971,263.1999999999971,1205.136666666666,567.0996807569162
Dec 12-2014,37747.4,0.19,35029.12834081923,28540.840973331007,True,20174.440212816942,35204.61623449493,False,151.0500000000029,-864.8999999999942,1226.873333333333,619.8931882007756
Dec 15-2014,37880.15,0.35,35279.983382819024,28673.313441794395,True,20212.36878424551,35447.84657681357,False,-113.30000000000292,30.049999999995638,1238.2633333333326,9439.166626394137
Dec 16-2014,37210.95,-1.77,35497.511461973765,28794.41466957036,True,20021.168784245507,35608.128706194155,False,-163.6999999999971,344.90000000000146,1252.6033333333326,9534.508942031063
Dec 17-2014,35561.25,-4.43,35606.80817925911,28890.398149434608,True,19549.82592710265,35603.86700563105,False,-599.0,2459.900000000001,1324.5999999999995,9396.71396491967
Dec 18-2014,37146.2,4.46,35647.31300547243,29007.50172178305,True,20002.668784245507,35744.079096028225,False,51.0,-1088.3499999999983,1384.7699999999998,9423.776616077952
Dec 19-2014,37871.15,1.95,35803.996586280955,29133.227229275493,True,20209.797355674084,35937.449178207484,False,963.0,-1046.5500000000031,1440.3733333333332,9532.076899235328
Dec 22-2014,37472.65,-1.05,35980.6942717791,29251.51691396662,True,20095.940212816942,36077.01288927952,False,-117.05000000000292,-523.9499999999971,1479.91,9594.875814715753
Dec 23-2014,36935.65,-1.43,36101.19985014488,29360.511709513197,True,19942.51164138837,36155.07080843592,False,-498.9499999999971,403.75,1475.096666666667,9528.078882246551
Dec 24-2014,36186.45,-2.03,36155.954729325065,29457.33352923641,True,19728.454498531224,36157.923462214465,False,-448.0,1034.1999999999969,1341.236666666667,9516.898459844442
Dec 26-2014,36442.95,0.71,36165.952378771806,29556.420287686957,True,19801.74021281693,36183.83496564952,False,21.34999999999855,-424.0,1262.0733333333333,9474.951235515087
Dec 29-2014,38414.45,5.41,36246.669191969246,29682.066099209125,True,20365.025927102648,36386.61815059047,False,1218.6500000000015,-291.0,1334.4066666666665,9459.49947827996
Dec 30-2014,37923.8,-1.28,36429.919047756935,29798.970126170698,True,20224.84021281694,36526.36195508223,False,160.0,-1299.0,1308.4066666666665,9445.65386123754
Dec 31-2014,37918.55,-0.01,36565.57851972781,29914.141471898776,True,20223.34021281694,36652.92450462021,False,-194.90000000000146,268.0999999999985,1252.4866666666665,9419.508615604136
Jan 01-2015,37981.35,0.17,36690.34494110978,30028.569961659072,True,20241.283069959794,36773.69045874565,False,-135.09999999999854,-316.44999999999715,1232.6133333333332,9353.343433960737
Jan 02-2015,38192.25,0.56,36813.64988244295,30144.366841635536,True,20301.540212816937,36902.65041704149,False,80.0,-132.65000000000146,1161.2200000000003,536.5802383156514
Jan 05-2015,38477.3,0.75,36947.00674332201,30262.564475087518,True,20382.983069959795,37045.80037912863,False,990.0,-19.0,1202.15,434.85393093370817
Jan 06-2015,37460.0,-2.64,37057.46797408275,30364.655759128833,True,20092.32592710265,37083.454890116926,False,-1040.0,650.0,1222.6300000000003,476.8285931964614
Jan 07-2015,37381.05,-0.21,37091.83785095871,30464.17908169438,True,20069.768784245516,37110.508991015384,False,-625.0500000000029,339.0,1211.96,451.7084531417664
Jan 08-2015,38076.5,1.86,37137.72000535298,30572.15526493276,True,20268.46878424551,37198.32635546853,False,475.0500000000029,-701.5500000000029,1062.1299999999999,343.790309709424
Jan 09-2015,37707.25,-0.97,37212.66223277928,30673.36228245144,True,20162.96878424551,37244.59214133503,False,289.5,212.5500000000029,1014.9266666666663,324.06873204850956
Jan 12-2015,38094.45,1.03,37268.5317993256,30778.625938019508,True,20273.597355674083,37321.85194666821,False,-189.5,-111.0,953.2599999999996,213.5637642901253
Jan 13-2015,38170.1,0.2,37345.74625802967,30883.469541735536,True,20295.211641388363,37398.965406062016,False,100.0,-391.34999999999854,914.9033333333331,206.27664232961723
Jan 14-2015,38235.35,0.17,37422.525535468725,30987.751534051342,True,20313.854498531222,37475.00036914729,False,-12.0,76.5,887.1933333333329,237.4531584153857
Jan 15-2015,38321.4,0.23,37498.8426122699,31091.77491654707,True,20338.440212816942,37551.945790133905,False,410.0,-85.30000000000291,842.0499999999995,1686.5303188474525
Jan 16-2015,39161.75,2.19,37597.29238759492,31206.24264822725,True,20578.540212816937,37698.29162739445,False,1076.0500000000031,-128.84999999999854,886.8966666666664,1695.7171692845498
Jan 19-2015,39496.1,0.85,37748.934116763616,31323.82927733041,True,20674.068784245508,37861.728752176765,False,75.94999999999709,-785.0,822.6299999999998,1707.2391401929394
Jan 20-2015,39513.2,0.04,37908.24906901686,31439.990564176787,True,20678.954498531224,38011.86250197888,False,30.0,-475.09999999999854,804.6233333333332,1717.534462403576
Jan 21-2015,38902.65,-1.55,38036.95510755695,31545.843889507618,True,20504.51164138837,38092.843183617166,False,-300.05000000000285,600.0499999999956,801.7366666666663,1710.8354077321453
Jan 22-2015,39146.55,0.63,38122.5250657688,31653.655323699,True,20574.19735567408,38188.63471237925,False,-194.39999999999415,-158.9499999999971,805.3966666666664,1721.7777942661226
Jan 23-2015,38728.15,-1.07,38203.832326115036,31754.00276591604,True,20454.654498531218,38237.6815567084,False,113.44999999999708,539.0,856.0633333333332,1681.7993062785504
Jan 27-2015,39944.6,3.14,38285.76376637858,31870.181450087435,True,20802.211641388363,38392.855960643996,False,651.0,-381.4499999999971,859.9666666666667,1702.8755745887727
Jan 28-2015,39729.55,-0.54,38430.50931386529,31981.661855050737,True,20740.768784245516,38514.37360058545,False,57.0,-700.0500000000029,847.0,1711.0569272155226
Jan 29-2015,39901.5,0.43,38553.447583667556,32093.999984766335,True,20789.89735567408,38640.476000532224,False,-207.0,-97.5,832.8033333333335,1691.0600619195316
Jan 30-2015,40036.9,0.34,38679.811887841184,32206.66523320936,True,20828.583069959794,38767.42363684748,False,190.0,-52.0,842.9066666666671,1755.5592742110744
Feb 02-2015,40218.25,0.45,38808.2919851053,32320.304733447523,True,20880.39735567408,38899.316942588615,False,190.0,-249.0500000000029,815.6033333333336,1810.534198018512
Feb 03-2015,40623.4,1.01,38947.8826625157,32438.079134391533,True,20996.154498531218,39056.05176598965,False,670.0,-353.5,829.4333333333333,1829.5782199086823
Feb 04-2015,40056.3,-1.4,39084.227772581486,32546.139004825694,True,20834.12592710265,39146.983423626945,False,-300.0,553.5500000000029,879.5899999999999,388.24784130565513
Feb 05-2015,39729.1,-0.82,39163.38107366563,32648.024976388453,True,20740.640212816936,39199.90311238814,False,-582.0,50.0,889.9799999999998,385.8352469088535
Feb 06-2015,38837.4,-2.24,39189.69175710961,32735.817529914853,True,20485.86878424551,39166.948283989215,False,-294.0,1150.0,935.7899999999998,374.2859956325156
Feb 09-2015,37290.1,-3.98,39114.07931824305,32800.41728126358,True,20043.783069959794,38996.32571271748,False,-1124.0999999999983,1389.0,936.1133333333331,438.9878417885368
Feb 10-2015,36648.95,-1.72,38930.20245320432,32855.006397841404,True,19860.597355674083,38782.92792065225,False,-550.9000000000016,1591.0,1053.0466666666664,448.9967309915297
Feb 11-2015,37877.25,3.35,38757.41586654937,32926.24389574436,True,20211.540212816937,38700.59356422931,False,-251.0,-1480.0,1084.253333333333,431.6742557032783
Feb 12-2015,40755.25,7.6,38758.47121030736,33037.29362771961,True,21033.82592710265,38887.380512935735,False,3616.949999999997,-1000.0,1269.9233333333332,438.26309268334234
Feb 13-2015,40585.5,-0.42,38935.214864684036,33144.36038477324,True,20985.32592710265,39041.755011759764,False,117.05000000000292,-2250.0999999999985,1336.9466666666665,413.87153961871155
Feb 16-2015,40994.65,1.01,39096.766138189065,33255.712010521136,True,21102.22592710265,39219.290919781604,False,-312.0,-315.90000000000146,1318.6133333333332,406.13897086481194
Feb 18-2015,41445.95,1.1,39282.01371077367,33371.88559902438,True,21231.168784245507,39421.71447252872,False,230.0,-104.34999999999854,1290.6866666666663,551.473294075912
Feb 19-2015,41119.0,-0.79,39469.52533245749,33481.773746555955,True,21137.754498531223,39576.013156844296,False,-13.0,340.3499999999985,1327.4533333333331,491.56686000089974
Feb 20-2015,40945.75,-0.42,39614.597293271225,33587.64575015089,True,21088.254498531223,39700.53468804027,False,-338.0,-308.65000000000146,1341.4099999999996,437.8236876613156
Feb 23-2015,40550.75,-0.96,39724.48441513773,33686.41318631896,True,20975.39735567408,39777.82698912752,False,-191.0,218.65000000000146,1348.0099999999995,411.8442316850565
Feb 24-2015,40874.7,0.8,39808.7248204197,33788.37470140664,True,21067.954498531224,39877.542717388664,False,22.0,-68.90000000000146,1355.4199999999996,1376.5976773626965
Feb 25-2015,40912.3,0.09,39906.69080985658,33889.423287202284,True,21078.69735567408,39971.61156126242,False,-49.90000000000146,-221.75,1323.6199999999997,1366.5613830621223
Feb 26-2015,39833.8,-2.64,39967.72954545221,33973.74068738382,True,20770.554498531223,39959.08323751129,False,-132.09999999999854,1159.4500000000044,1343.4066666666665,1370.1462260810135
Feb 27-2015,41200.75,3.43,39994.05976603209,34076.251457775536,True,21161.111641388365,40071.96203410117,False,452.0,-448.8000000000029,1398.8733333333332,1311.2382913253068
Feb 28-2015,41200.35,-0.0,40103.747610605365,34177.30250092765,True,21160.99735567408,40174.54275827379,False,-10.0,-150.5500000000029,1386.5699999999997,1338.0807538976521
