Date,Price,Chg,Av_Sev,Av_OneFrty,SevOverFortyFlag,Av_Six,Av_TwenOne,SixOverTwenOneFlag,DM_P,DM_N,TR
Oct 16-2014,30482.9,-2.35,30800.7131989346,24976.280868006605,True,18098.86878424551,30780.195614286647,False,-425.0,878.3499999999985,1442.25
Oct 17-2014,30323.2,-0.52,30767.32249839125,25052.123692573885,True,18053.240212816938,30738.650558442405,False,-675.0,19.75,787.0
Oct 20-2014,30240.05,-0.27,30724.6054722891,25125.71129977142,True,18029.483069959795,30693.323234947642,False,33.0,-22.0,798.0
Oct 21-2014,30634.15,1.3,30691.656383258975,25203.84518204417,True,18142.083069959794,30687.943849952404,False,27.0,-87.0,738.0
Oct 22-2014,30747.8,0.37,30689.629938686143,25282.48283903645,True,18174.554498531223,30693.38531813855,False,-60.0,-411.9500000000007,266.0499999999993
Oct 23-2014,30887.75,0.46,30698.86037959944,25361.99017465295,True,18214.540212816937,30711.054834671406,False,88.0,-166.14999999999782,187.90000000000146
Oct 27-2014,30742.5,-0.47,30711.94061397644,25438.309462955745,True,18173.040212816937,30713.913486064914,False,12.0,190.09999999999854,390.0
Oct 28-2014,31067.25,1.06,30723.866627302523,25518.15259114077,True,18265.825927102655,30746.03498733174,False,239.90000000000146,-64.0,565.9000000000015
Oct 29-2014,31071.45,0.01,30755.2016074069,25596.922767152955,True,18267.02592710265,30775.61817030158,False,18.099999999998545,-248.20000000000073,335.7999999999993
Oct 30-2014,30897.2,-0.56,30779.043010574776,25672.104004498302,True,18217.240212816938,30786.671063910526,False,40.0,147.20000000000073,523.0
Oct 31-2014,31315.65,1.35,30801.57187901164,25752.154302306837,True,18336.797355674084,30834.760058100477,False,476.0,-177.0,822.0
Nov 03-2014,31828.25,1.64,30862.745690266664,25838.340056884044,True,18483.254498531223,30925.077325545888,False,255.95000000000073,-368.0499999999993,709.9000000000015
Nov 05-2014,32428.8,1.89,30967.43571074178,25931.82175820484,True,18654.84021281694,31061.779386859896,False,690.0499999999993,-234.95000000000073,1165.0
Nov 07-2014,32336.3,-0.29,31097.68137596244,26022.665421209025,True,18628.411641388368,31177.644897145357,False,-53.0,-546.0,566.0
Nov 10-2014,32380.85,0.14,31211.53799863422,26112.852436511024,True,18641.140212816936,31287.02717922305,False,74.0,-102.20000000000073,537.7999999999993
Nov 11-2014,32634.55,0.78,31324.98556854071,26205.358784929307,True,18713.62592710265,31409.529253839133,False,-41.0,-41.79999999999927,455.0
Nov 12-2014,32286.1,-1.07,31434.221387533806,26291.610433370024,True,18614.068784245508,31489.21750349012,False,690.0,99.65000000000146,1244.6500000000015
Nov 13-2014,32244.75,-0.13,31510.50010902561,26376.05212935059,True,18602.254498531223,31557.902275900105,False,-890.0,94.84999999999854,449.5
Nov 14-2014,32355.25,0.34,31580.362775170524,26460.863446664767,True,18633.825927102655,31630.38843263646,False,106.40000000000146,-165.15000000000146,390.75
Nov 17-2014,32621.2,0.82,31658.29861763262,26548.244106995764,True,18709.81164138837,31720.46221148769,False,163.59999999999854,5.650000000001455,560.0
Nov 18-2014,32618.0,-0.01,31745.744966093673,26634.33993526533,True,18708.897355674082,31802.0565558979,False,630.0,-230.0,960.0
Nov 19-2014,32095.8,-1.6,31810.331019112044,26711.807453914047,True,18559.697355674078,31828.760505361726,False,-350.1999999999971,774.0,1383.800000000003
Nov 20-2014,32044.9,-0.16,31834.84894183041,26787.454156695407,True,18545.15449853122,31848.40955032884,False,-749.8000000000029,-34.04999999999927,599.9500000000007
Nov 21-2014,31676.05,-1.15,31843.55435172803,26856.79594170682,True,18439.76878424551,31832.740500298947,False,-250.0,100.04999999999927,450.0
Nov 24-2014,31921.7,0.78,31835.246401698976,26928.63855246275,True,18509.954498531224,31840.827727544496,False,172.04999999999927,-100.09999999999854,521.9500000000007
Nov 25-2014,31714.25,-0.65,31837.26215775451,26996.519565902996,True,18450.683069959792,31829.320661404086,False,-43.14999999999782,180.09999999999854,658.9000000000015
Nov 26-2014,32989.7,4.02,31862.007403336367,27081.52921745047,True,18815.09735567408,31934.809692185532,False,1201.0499999999956,-205.0,1654.949999999997
Nov 27-2014,33151.2,0.49,31969.074207898615,27167.62383847954,True,18861.240212816934,32045.39062925957,False,295.0500000000029,-1155.0,795.0
Nov 28-2014,33543.7,1.18,32087.59652702691,27258.064635096853,True,18973.383069959797,32181.600572054154,False,305.0,-320.0500000000029,779.9499999999971
Dec 01-2014,33532.75,-0.03,32219.661119320237,27347.06726438626,True,18970.254498531223,32304.43233823105,False,-130.0500000000029,-269.9499999999971,379.9499999999971
Dec 02-2014,34281.45,2.23,32360.12297659074,27445.42730318929,True,19184.168784245507,32484.16121657368,False,550.0500000000029,20.0,950.0
Dec 03-2014,37496.0,9.38,32625.3397738533,27587.988618037667,True,20102.611641388365,32939.782924157895,False,3297.0,-775.0999999999985,3471.9000000000015
Dec 04-2014,37615.25,0.32,33071.48622206894,27730.21927593784,True,20136.683069959792,33364.82538559809,False,1802.0,-3025.0999999999985,2248.800000000003
Dec 05-2014,38051.9,1.16,33496.85565642631,27876.626094718864,True,20261.44021281694,33790.92307781644,False,-875.9499999999971,-468.8500000000058,904.0
Dec 08-2014,37831.65,-0.58,33904.74637139908,28017.83210755973,True,20198.511641388366,34158.26188892403,False,16.94999999999709,319.0500000000029,1240.0
Dec 09-2014,37073.25,-2.0,34240.3742300811,28146.27775142413,True,19981.825927102655,34423.260808112755,False,-460.0,982.0,1762.0
Dec 10-2014,37224.2,0.41,34502.16050365887,28275.04260601386,True,20024.954498531224,34677.89164373887,False,-612.0,-380.25,769.75
Dec 11-2014,37674.8,1.21,34762.31159743637,28408.372498127137,True,20153.69735567408,34950.337857944425,False,456.9499999999971,263.1999999999971,1489.8999999999942
Dec 12-2014,37747.4,0.19,35029.12834081923,28540.840973331004,True,20174.44021281694,35204.61623449493,False,151.0500000000029,-864.8999999999942,776.0500000000029
Dec 15-2014,37880.15,0.35,35279.983382819024,28673.313441794395,True,20212.36878424551,35447.84657681357,False,-113.30000000000291,30.049999999995634,692.7999999999956
Dec 16-2014,37210.95,-1.77,35497.51146197376,28794.41466957036,True,20021.168784245507,35608.128706194155,False,-163.6999999999971,344.90000000000146,874.0
Dec 17-2014,35561.25,-4.43,35606.80817925911,28890.398149434608,True,19549.825927102655,35603.86700563105,False,-599.0,2459.9000000000015,2734.9000000000015
Dec 18-2014,37146.2,4.46,35647.31300547243,29007.501721783054,True,20002.668784245507,35744.079096028225,False,51.0,-1088.3499999999985,1697.550000000003
Dec 19-2014,37871.15,1.95,35803.996586280955,29133.227229275493,True,20209.797355674084,35937.44917820748,False,963.0,-1046.550000000003,1614.0
Dec 22-2014,37472.65,-1.05,35980.6942717791,29251.51691396662,True,20095.94021281694,36077.01288927952,False,-117.05000000000291,-523.9499999999971,973.0
Dec 23-2014,36935.65,-1.43,36101.19985014488,29360.511709513194,True,19942.511641388366,36155.07080843592,False,-498.9499999999971,403.75,877.8000000000029
Dec 24-2014,36186.45,-2.03,36155.95472932506,29457.33352923641,True,19728.454498531224,36157.92346221447,False,-448.0,1034.199999999997,1464.0
Dec 26-2014,36442.95,0.71,36165.952378771806,29556.420287686957,True,19801.740212816934,36183.83496564952,False,21.349999999998545,-424.0,1061.3499999999985
Dec 29-2014,38414.45,5.41,36246.66919196925,29682.066099209125,True,20365.02592710265,36386.61815059047,False,1218.6500000000015,-291.0,1989.0
Dec 30-2014,37923.8,-1.28,36429.919047756935,29798.970126170698,True,20224.84021281694,36526.36195508224,False,160.0,-1299.0,850.0
Dec 31-2014,37918.55,-0.01,36565.57851972781,29914.141471898773,True,20223.34021281694,36652.92450462021,False,-194.90000000000146,268.09999999999854,923.1999999999971
Jan 01-2015,37981.35,0.17,36690.34494110978,30028.569961659072,True,20241.283069959794,36773.690458745645,False,-135.09999999999854,-316.4499999999971,471.65000000000146
Jan 02-2015,38192.25,0.56,36813.64988244295,30144.36684163554,True,20301.540212816937,36902.65041704149,False,80.0,-132.65000000000146,419.0
Jan 05-2015,38477.3,0.75,36947.00674332201,30262.564475087518,True,20382.983069959795,37045.800379128625,False,990.0,-19.0,1390.0
Jan 06-2015,37460.0,-2.64,37057.46797408275,30364.65575912883,True,20092.325927102655,37083.454890116926,False,-1040.0,650.0,1000.0
Jan 07-2015,37381.05,-0.21,37091.837850958706,30464.17908169438,True,20069.768784245513,37110.50899101539,False,-625.0500000000029,339.0,713.9499999999971
Jan 08-2015,38076.5,1.86,37137.72000535298,30572.155264932757,True,20268.46878424551,37198.32635546853,False,475.0500000000029,-701.5500000000029,487.4499999999971
Jan 09-2015,37707.25,-0.97,37212.66223277928,30673.362282451442,True,20162.96878424551,37244.59214133503,False,289.5,212.5500000000029,989.5
Jan 12-2015,38094.45,1.03,37268.531799325596,30778.625938019508,True,20273.59735567408,37321.85194666821,False,-189.5,-111.0,689.0
Jan 13-2015,38170.1,0.2,37345.74625802967,30883.46954173554,True,20295.211641388363,37398.965406062016,False,100.0,-391.34999999999854,397.65000000000146
Jan 14-2015,38235.35,0.17,37422.525535468725,30987.751534051346,True,20313.854498531226,37475.00036914729,False,-12.0,76.5,462.15000000000146
Jan 15-2015,38321.4,0.23,37498.8426122699,31091.77491654707,True,20338.44021281694,37551.9457901339,False,410.0,-85.30000000000291,786.8499999999985
Jan 16-2015,39161.75,2.19,37597.29238759492,31206.242648227253,True,20578.540212816937,37698.29162739445,False,1076.050000000003,-128.84999999999854,1734.050000000003
Jan 19-2015,39496.1,0.85,37748.93411676362,31323.829277330413,True,20674.068784245508,37861.72875217677,False,75.94999999999709,-785.0,1025.0
Jan 20-2015,39513.2,0.04,37908.24906901686,31439.99056417679,True,20678.954498531224,38011.86250197888,False,30.0,-475.09999999999854,579.9000000000015
Jan 21-2015,38902.65,-1.55,38036.95510755695,31545.843889507618,True,20504.511641388366,38092.843183617166,False,-300.0500000000029,600.0499999999956,879.8999999999942
Jan 22-2015,39146.55,0.63,38122.5250657688,31653.655323699,True,20574.19735567408,38188.634712379244,False,-194.39999999999418,-158.9499999999971,526.5500000000029
Jan 23-2015,38728.15,-1.07,38203.83232611504,31754.002765916037,True,20454.65449853122,38237.6815567084,False,113.44999999999709,539.0,1179.0
Jan 27-2015,39944.6,3.14,38285.76376637858,31870.18145008744,True,20802.211641388363,38392.855960643996,False,651.0,-381.4499999999971,1448.550000000003
Jan 28-2015,39729.55,-0.54,38430.50931386529,31981.661855050737,True,20740.768784245513,38514.37360058545,False,57.0,-700.0500000000029,805.5
Jan 29-2015,39901.5,0.43,38553.447583667556,32093.99998476633,True,20789.897355674082,38640.476000532224,False,-207.0,-97.5,501.0
Jan 30-2015,40036.9,0.34,38679.81188784118,32206.665233209358,True,20828.583069959794,38767.42363684748,False,190.0,-52.0,639.0
Feb 02-2015,40218.25,0.45,38808.2919851053,32320.304733447523,True,20880.397355674082,38899.316942588615,False,190.0,-249.0500000000029,579.9499999999971
Feb 03-2015,40623.4,1.01,38947.8826625157,32438.07913439153,True,20996.15449853122,39056.05176598965,False,670.0,-353.5,896.4499999999971
Feb 04-2015,40056.3,-1.4,39084.22777258149,32546.139004825694,True,20834.12592710265,39146.98342362695,False,-300.0,553.5500000000029,1150.0
Feb 05-2015,39729.1,-0.82,39163.38107366563,32648.02497638845,True,20740.640212816936,39199.90311238814,False,-582.0,50.0,618.0
Feb 06-2015,38837.4,-2.24,39189.691757109606,32735.817529914853,True,20485.86878424551,39166.94828398922,False,-294.0,1150.0,1474.0
Feb 09-2015,37290.1,-3.98,39114.07931824305,32800.41728126358,True,20043.783069959794,38996.32571271748,False,-1124.0999999999985,1389.0,1738.9000000000015
Feb 10-2015,36648.95,-1.72,38930.202453204314,32855.006397841404,True,19860.59735567408,38782.92792065225,False,-550.9000000000015,1591.0,2779.0
Feb 11-2015,37877.25,3.35,38757.41586654937,32926.24389574436,True,20211.540212816937,38700.59356422931,False,-251.0,-1480.0,1048.0
Feb 12-2015,40755.25,7.6,38758.47121030736,33037.29362771961,True,21033.825927102655,38887.380512935735,False,3616.949999999997,-1000.0,3664.949999999997
Feb 13-2015,40585.5,-0.42,38935.21486468403,33144.36038477324,True,20985.325927102655,39041.755011759764,False,117.05000000000291,-2250.0999999999985,1531.9000000000015
Feb 16-2015,40994.65,1.01,39096.76613818907,33255.712010521136,True,21102.225927102652,39219.2909197816,False,-312.0,-315.90000000000146,904.0
Feb 18-2015,41445.95,1.1,39282.01371077367,33371.88559902438,True,21231.168784245507,39421.71447252872,False,230.0,-104.34999999999854,1029.6500000000015
Feb 19-2015,41119.0,-0.79,39469.52533245749,33481.77374655595,True,21137.754498531223,39576.013156844296,False,-13.0,340.34999999999854,1357.0
Feb 20-2015,40945.75,-0.42,39614.597293271225,33587.64575015089,True,21088.254498531223,39700.53468804027,False,-338.0,-308.65000000000146,710.3499999999985
Feb 23-2015,40550.75,-0.96,39724.48441513773,33686.41318631896,True,20975.397355674082,39777.82698912752,False,-191.0,218.65000000000146,738.0
Feb 24-2015,40874.7,0.8,39808.7248204197,33788.37470140664,True,21067.954498531224,39877.54271738866,False,22.0,-68.90000000000146,691.0999999999985
Feb 25-2015,40912.3,0.09,39906.690809856584,33889.42328720229,True,21078.69735567408,39971.61156126242,False,-49.900000000001455,-221.75,419.4499999999971
Feb 26-2015,39833.8,-2.64,39967.72954545221,33973.74068738382,True,20770.554498531223,39959.08323751129,False,-132.09999999999854,1159.4500000000044,1446.800000000003
Feb 27-2015,41200.75,3.43,39994.05976603209,34076.251457775536,True,21161.111641388365,40071.96203410117,False,452.0,-448.8000000000029,1450.0
Feb 28-2015,41200.35,-0.0,40103.747610605365,34177.30250092765,True,21160.99735567408,40174.54275827379,False,-10.0,-150.5500000000029,1289.449999999997
Mar 02-2015,42286.2,2.64,40234.02606085763,34292.32232360953,True,21471.240212816934,40366.51159843071,False,1034.9000000000015,-636.5,1687.8499999999985
Mar 03-2015,41975.2,-0.74,40411.82676467211,34401.29931192713,True,21382.383069959793,40512.75599857337,False,-109.05000000000291,-963.5499999999956,615.25
Mar 04-2015,41323.9,-1.55,40535.605125374124,34499.492229488445,True,21196.29735567408,40586.49636233943,False,-216.84999999999854,590.5999999999985,989.0
Mar 05-2015,41634.2,0.75,40616.00914086508,34600.69375814818,True,21284.954498531224,40681.7421475813,False,-209.0,-44.349999999998545,735.6500000000015
Mar 09-2015,41065.35,-1.37,40692.54800257902,34692.39100980565,True,21122.425927102653,40716.61558871027,False,-440.0,292.0,587.6500000000015
Mar 10-2015,41262.25,0.48,40731.98557212688,34785.58049902826,True,21178.683069959792,40766.21871700934,False,47.69999999999709,-236.70000000000437,398.6499999999942
Mar 11-2015,41451.75,0.46,40785.529457375276,34880.13609478673,True,21232.82592710265,40828.53974273576,False,376.3000000000029,-52.75,722.1999999999971
Mar 12-2015,41651.25,0.48,40851.71467956011,34976.180263655,True,21289.82592710265,40903.33158430523,False,-74.0,-227.1999999999971,421.0
Mar 13-2015,40241.45,-3.38,40884.68703263466,35050.864940766274,True,20887.02592710265,40843.16053118657,False,-10.0,1329.0,1740.0
Mar 16-2015,40160.95,-0.2,40823.943333124975,35123.34841678377,True,20864.02592710265,40781.14139198779,False,-1340.6500000000015,401.90000000000146,801.25
Mar 17-2015,40459.7,0.74,40772.086704889545,35199.04134704215,True,20949.383069959797,40751.91944726163,False,200.65000000000146,-304.90000000000146,697.0
Mar 18-2015,40555.1,0.24,40746.37523747961,35275.01381020467,True,20976.640212816936,40734.02677023784,False,63.94999999999709,-310.0,450.9499999999971
Mar 19-2015,40298.3,-0.63,40721.75277671001,35346.266096584746,True,20903.268784245513,40694.41524567077,False,414.65000000000146,163.0,1028.5999999999985
Mar 20-2015,39891.05,-1.01,40671.78523875047,35410.73111649134,True,20786.911641388368,40621.382041518875,False,-583.8499999999985,452.9499999999971,897.6999999999971
Mar 23-2015,38471.9,-3.56,40560.83325161693,35454.15195171841,True,20381.44021281694,40425.97458319898,False,-398.59999999999854,1632.0,2131.0999999999985
Mar 24-2015,37714.0,-1.97,40349.58093296802,35486.206533963545,True,20164.897355674082,40179.4314392718,False,-1197.1500000000015,478.15000000000146,1412.0999999999985
Mar 25-2015,37610.95,-0.27,40107.07984943316,35516.34473915555,True,20135.454498531224,39945.933126610726,False,-989.0,236.90000000000146,660.0
Mar 26-2015,37150.5,-1.22,39867.18853149493,35539.524246401576,True,20003.897355674082,39691.802842373385,False,-461.0,346.6999999999971,545.6999999999971
Mar 27-2015,37661.9,1.38,39634.62248061639,35569.628867019994,True,20150.011641388366,39507.266220339436,False,451.0,95.0,1091.699999999997
Mar 30-2015,38829.6,3.1,39488.1770310341,35615.86959231049,True,20483.640212816936,39445.66020030858,False,1134.9000000000015,-941.6999999999971,1284.9000000000015
Mar 31-2015,38750.65,-0.2,39426.08244818721,35660.33456263233,True,20461.083069959794,39382.47745482598,False,315.09999999999854,-701.5,898.5
Apr 01-2015,39557.0,2.08,39387.393582859055,35715.606412807756,True,20691.46878424551,39398.34314075089,False,210.40000000000146,146.1999999999971,1255.0999999999985
Apr 06-2015,39891.35,0.85,39412.230657912834,35774.836818299846,True,20786.99735567408,39443.161946137174,False,419.59999999999854,-1110.7999999999956,563.9000000000015
Apr 07-2015,40612.2,1.81,39476.09259554176,35843.45189889133,True,20992.954498531224,39549.438132851974,False,673.6999999999971,-31.200000000004366,1206.3999999999942
Apr 08-2015,40865.15,0.62,39586.50043896882,35914.68165919075,True,21065.225927102652,39669.0483025927,False,339.3000000000029,-1002.6999999999971,543.0
Apr 09-2015,40831.25,-0.08,39701.78637857601,35984.42021721641,True,21055.540212816937,39774.703002357,False,16.900000000001455,49.94999999999709,609.8499999999985
Apr 10-2015,41326.9,1.21,39818.426861445536,36060.20007229135,True,21197.15449853122,39915.81182032454,False,340.09999999999854,49.900000000001455,999.8499999999985
Apr 13-2015,41856.1,1.28,39970.46782538582,36142.411418783675,True,21348.354498531222,40092.201654840486,False,540.0,-849.8499999999985,690.0
Apr 15-2015,41561.05,-0.7,40133.577664563294,36219.271540503054,True,21264.054498531223,40225.73332258226,False,-10.05000000000291,-105.05000000000291,574.8999999999942
Apr 16-2015,41559.55,-0.0,40263.305623354594,36295.020171134216,True,21263.62592710265,40346.98938416569,False,-239.9499999999971,395.40000000000146,730.3499999999985
Apr 17-2015,41014.45,-1.31,40365.791091653984,36361.96243821032,True,21107.883069959793,40407.66762196881,False,144.59999999999854,309.59999999999854,1184.5499999999956
Apr 20-2015,39911.55,-2.69,40393.692477688,36412.31119795202,True,20792.768784245513,40362.566019971644,False,-494.59999999999854,947.0,1636.949999999997
Apr 21-2015,39068.4,-2.11,40326.11063912737,36449.98621642079,True,20551.86878424551,40244.91456361059,False,-1057.050000000003,827.9500000000044,1407.8499999999985
Apr 22-2015,38739.9,-0.84,40202.51978717085,36482.467262996375,True,20458.011641388366,40108.095057827806,False,-833.9499999999971,723.5999999999985,1297.5
Apr 23-2015,40014.25,3.29,40105.4515350721,36532.56347203189,True,20822.111641388365,40099.563688934366,False,1110.0,-749.0,1658.5
Apr 24-2015,38944.55,-2.67,40067.028092062974,36566.77604689668,True,20516.483069959795,39994.56244448578,False,-221.0,249.4499999999971,1686.949999999997
Apr 27-2015,37148.25,-4.61,39914.38462914816,36575.023904387504,True,20003.254498531223,39735.80676771435,False,-1188.0999999999985,1701.050000000003,2199.9000000000015
Apr 28-2015,37315.15,0.45,39667.61925313085,36585.522146878466,True,20050.94021281694,39515.7470615585,False,-1149.9500000000044,324.9499999999971,1374.8999999999942
Apr 29-2015,37025.6,-0.78,39445.60207390896,36591.76438592983,True,19968.211641388363,39289.370055962274,False,-424.9499999999971,-204.9499999999971,745.0
Apr 30-2015,36664.15,-0.98,39215.420195230945,36592.7911322287,True,19864.94021281694,39050.71368723843,False,-536.0,477.84999999999854,686.8499999999985
May 04-2015,37813.3,3.13,39015.856963654245,36610.103314750275,True,20193.268784245513,38938.22153385312,False,861.0,-398.84999999999854,1149.0
May 05-2015,37881.8,0.18,38908.463180786835,36628.14156560488,True,20212.84021281694,38842.18321259374,False,148.90000000000146,-839.4499999999971,458.45000000000437
May 06-2015,36345.7,-4.05,38771.85974181645,36624.13530226296,True,19773.954498531224,38615.23019326704,False,-248.90000000000146,1479.5499999999956,1689.0999999999985
May 07-2015,35003.1,-3.69,38513.48004697783,36601.141893720225,True,19390.354498531226,38286.85472115185,False,-1549.949999999997,1458.9000000000015,1598.050000000003
May 08-2015,35902.45,2.57,38219.68839097857,36591.23137040505,True,19647.311641388365,38070.09065559259,False,-150.0500000000029,-584.9499999999971,863.0500000000029
May 11-2015,36715.5,2.26,38031.93317233646,36592.99404600214,True,19879.611641388365,37946.94605053872,False,723.4499999999971,-724.2000000000044,862.2999999999956
May 12-2015,35402.65,-3.58,37875.275739255936,36576.109733292884,True,19504.511641388366,37715.64640958065,False,-24.5,805.5999999999985,1643.3999999999942
May 13-2015,36140.55,2.08,37671.27749663472,36569.9315810476,True,19715.34021281694,37572.4558268915,False,-518.9499999999971,-55.44999999999709,1069.0
May 14-2015,36452.25,0.86,37540.90073317625,36568.26233876323,True,19804.397355674082,37470.61893353773,False,259.0,-139.0,1189.0
May 15-2015,36513.55,0.17,37443.65924526906,36567.48627722049,True,19821.911641388368,37383.612666852474,False,211.0,-900.0,500.0
May 18-2015,37187.25,1.85,37378.081324124236,36576.277252011685,True,20014.397355674082,37365.761515320424,False,550.0,-150.0,900.0
May 19-2015,36219.7,-2.6,37333.47809235365,36571.219418649816,True,19737.954498531224,37261.57410483674,False,-72.44999999999709,448.90000000000146,1276.4500000000044
May 20-2015,35922.0,-0.82,37223.83962301036,36562.010632569676,True,19652.897355674082,37139.79464076067,False,-742.6000000000058,345.09999999999854,878.9499999999971
May 21-2015,35762.85,-0.44,37101.0074677815,36550.67502076017,True,19607.425927102653,37014.617855236975,False,-264.9499999999971,11.0,625.0
May 22-2015,35675.5,-0.24,36976.89622551199,36538.261190678466,True,19582.46878424551,36892.87986839725,False,-269.0,64.94999999999709,420.9499999999971
May 25-2015,35572.25,-0.29,36855.67902703395,36524.55890428586,True,19552.96878424551,36772.82260763386,False,99.0,80.05000000000291,600.0
May 26-2015,35559.1,-0.04,36738.633238404735,36510.864451742804,True,19549.211641388363,36662.484188758055,False,-120.0,-1.0,479.0
May 27-2015,35740.95,0.51,36636.525479215576,36499.94367937766,True,19601.168784245507,36578.70835341641,False,-33.05000000000291,382.65000000000146,828.5999999999985
May 28-2015,35381.7,-1.01,36544.98980824975,36484.08206690422,True,19498.52592710265,36469.88941219674,False,53.05000000000291,-161.65000000000146,720.0
May 29-2015,35874.3,1.39,36453.11224565599,36475.4326758843,False,19639.268784245513,36415.744920178855,False,2.0,-30.0,692.0
Jun 01-2015,36029.3,0.43,36404.85914777945,36469.104552822115,False,19683.554498531223,36380.61356379896,False,378.0,-550.5,519.5
Jun 02-2015,34613.3,-3.93,36330.83008312857,36442.78108398776,False,19278.983069959795,36219.94869436268,False,-181.0,1517.5,1856.0
Jun 03-2015,34748.9,0.39,36178.51070297219,36418.75440194538,False,19317.725927102652,36086.21699487516,False,-1210.0,463.0500000000029,1109.050000000003
Jun 04-2015,34706.75,-0.12,36047.358769667415,36394.47065156318,False,19305.683069959792,35960.810904431964,False,10.900000000001455,-120.05000000000291,999.9000000000015
Jun 05-2015,34353.4,-1.02,35915.53172402543,36365.51929480341,False,19204.725927102652,35814.6826403927,False,-213.95000000000437,-200.0,585.9499999999971
Jun 08-2015,33832.35,-1.52,35758.8422843253,36329.587815444494,False,19055.854498531226,35634.47058217518,False,-386.9499999999971,439.0,638.0
Jun 09-2015,32765.3,-3.15,35553.64887563504,36279.030541466556,False,18750.983069959795,35373.63689288653,False,-340.0,1259.0,1557.0
Jun 10-2015,33285.15,1.59,35314.8062761855,36236.564150807455,False,18899.511641388366,35183.77444807866,False,-583.8499999999985,-398.0,575.1500000000015
Jun 11-2015,31856.4,-4.29,35090.045590386304,36174.43416285273,False,18491.297355674084,34881.285861889686,False,274.84999999999854,1220.0,2070.0
Jun 12-2015,31878.05,0.07,34796.68766859702,36113.49254352149,False,18497.483069959795,34608.264419899715,False,-1600.0999999999985,320.0,789.9000000000015
Jun 15-2015,32219.15,1.07,34540.96542215606,36058.25364219494,False,18594.94021281694,34391.07219990883,False,340.3999999999978,-142.04999999999927,988.25
Jun 16-2015,32401.25,0.57,34335.02087033393,36006.381250107064,False,18646.96878424551,34210.17927264439,False,-0.2999999999992724,-398.9500000000007,589.0
Jun 17-2015,33032.55,1.95,34177.00661707694,35964.199246559445,False,18827.34021281694,34103.12206604035,False,1044.949999999997,-545.5499999999993,1088.3999999999978
Jun 18-2015,33006.35,-0.08,34072.227078264565,35922.24393809761,False,18819.854498531226,34003.415514582135,False,-184.9499999999971,-363.4500000000007,540.0
Jun 19-2015,33225.35,0.66,33981.4981761432,35883.990123372816,False,18882.425927102653,33932.682285983756,False,323.40000000000146,-190.0500000000029,673.3499999999985
Jun 22-2015,33811.5,1.76,33929.268700463086,35854.593100346254,False,19049.897355674082,33921.66571453068,False,276.59999999999854,100.05000000000291,1050.0
Jun 23-2015,34227.45,1.23,33930.27935637489,35831.51305636971,False,19168.740212816934,33949.464285936985,False,490.0,-914.0,626.0
Jun 24-2015,33807.5,-1.23,33945.46529196693,35802.80365131482,False,19048.754498531223,33936.55844176089,False,109.0,248.84999999999854,983.8499999999985
Jun 25-2015,33760.35,-0.14,33931.594823683125,35773.8326775373,False,19035.283069959794,33920.5394925099,False,-519.0,65.15000000000146,530.0
Jun 26-2015,33742.65,-0.05,33915.5285208899,35745.021575728264,False,19030.225927102652,33904.367720463546,False,-60.0,0.0,470.0
Jun 29-2015,33229.45,-1.52,33885.35595368993,35709.339709405875,False,18883.59735567408,33843.01156405777,False,-470.0,899.0499999999993,899.0499999999993
Jun 30-2015,34230.85,3.01,33853.936590422345,35688.36822416607,False,19169.711641388363,33878.26960368888,False,900.0500000000029,-319.2999999999993,1479.800000000003
Jul 01-2015,34756.35,1.54,33903.0042627399,35675.14810751123,False,19319.854498531226,33958.095094262615,False,769.9499999999971,-1110.9000000000015,1138.8499999999985
Jul 02-2015,34807.9,0.15,33982.033260621414,35662.84671591533,False,19334.583069959794,34035.35008569328,False,65.0,-662.6999999999971,541.1500000000015
Jul 03-2015,34860.8,0.15,34058.60219595544,35651.4701667534,False,19349.69735567408,34110.390986993894,False,-37.0,33.799999999995634,537.9499999999971
Jul 06-2015,34837.6,-0.07,34130.875747923645,35639.92590906895,False,19343.068784245508,34176.50089726717,False,-258.0500000000029,872.6000000000058,1152.5
Jul 07-2015,35102.2,0.76,34202.57692833007,35632.298591209816,False,19418.668784245507,34260.65536115197,False,560.7000000000044,-1049.550000000003,663.6500000000015
Jul 08-2015,34928.05,-0.5,34279.4552101336,35622.30924949053,False,19368.911641388368,34321.32760104725,False,-150.65000000000146,137.0500000000029,650.0500000000029
Jul 09-2015,35166.3,0.68,34345.12964045437,35615.841033185694,False,19436.983069959795,34398.143273679314,False,150.0,-299.0500000000029,501.0
Jul 10-2015,35199.85,0.1,34420.72656174469,35609.94045115469,False,19446.568784245508,34471.02570334483,False,100.0,-81.94999999999709,519.0500000000029
Jul 13-2015,35714.5,1.46,34506.05314832103,35611.42356532271,False,19593.611641388365,34584.06882122257,False,190.0,229.64999999999418,938.6999999999971
Jul 14-2015,35486.1,-0.64,34609.478150202216,35609.645926098274,False,19528.354498531226,34666.07165565689,False,158.84999999999854,-498.6999999999971,598.8499999999985
Jul 15-2015,35646.8,0.45,34693.697806201766,35610.172934238726,False,19574.268784245513,34755.228777869896,False,-60.849999999998545,-170.0,368.0
Jul 16-2015,36101.3,1.28,34793.14627708483,35617.13927559704,False,19704.12592710265,34877.598888972636,False,380.0,-80.0,668.0
